days,miles,receipts,expected,actual,error,per_diem,mileage,receipts_band,sweet_spot,vacation_penalty,extra_penalty,rounding_bonus,efficiency,spend_per_day
5,230.0,333.69,538.36,774.3229175279994,235.96291752799937,410,114.05541752799934,250.26749999999998,1.0,1.0,1.0,1.0,1.0,0,46.0,66.738
5,467.0,1243.31,1549.82,1637.8467336020644,88.0267336020645,410,168.56541752799933,845.6491334303178,1.0,1.0,1.0,1.15,1.0,0,93.4,248.66199999999998
13,247.0,2339.61,1705.9,2047.3260402305743,341.42604023057424,1066,115.24760156980184,866.0784386607725,1.0,1.0,1.0,1.0,1.0,0,19.0,179.97
14,777.0,1248.61,1837.25,1784.7142838160028,-52.53571618399724,1148,236.9861798705988,845.9066748994048,1.0,0.8,1.0,1.0,1.0,0,55.5,89.18642857142856
11,740.0,1171.99,902.09,1992.530865487412,1090.4408654874119,902,229.02418151324423,841.5066839741679,1.0,1.0,1.0,1.0,1.0,20,67.27272727272727,106.54454545454546
6,884.0,1798.31,1897.87,1615.7248374152928,-282.1451625847071,492,263.8519726474218,859.8728647678709,1.0,1.0,1.0,1.0,1.0,0,147.33333333333334,299.7183333333333
5,789.0,1853.31,1792.88,1513.296825536808,-279.5831744631921,410,242.62541752799933,860.6714080088086,1.0,1.0,1.0,1.0,1.0,0,157.8,370.662
4,825.0,874.99,784.52,1358.8700548247186,574.3500548247187,328,251.75,759.1200548247186,1.0,1.0,1.0,1.0,1.0,20,206.25,218.7475
2,301.0,769.23,731.28,1340.4130792122735,609.1330792122735,164,134.54370849898476,732.5432755104564,1.0,1.0,1.3,1.0,1.0,0,150.5,384.615
12,1007.0,1353.77,1925.32,2124.3543169615596,199.03431696155963,984,290.228802153517,850.1255148080427,1.0,1.0,1.0,1.0,1.0,0,83.91666666666667,112.81416666666667
5,865.0,644.79,1202.46,1330.4290324947947,127.96903249479465,410,260.10541752799935,660.3236149667952,1.0,1.0,1.0,1.0,1.0,0,173.0,128.958
14,81.0,1251.97,1682.62,1629.0391857639306,-53.58081423606927,1148,42.231852847592506,846.0671293573206,1.0,0.8,1.0,1.0,1.0,0,5.785714285714286,89.42642857142857
8,1159.0,2175.27,1752.18,1846.7359770786713,94.55597707867128,656,326.2268542494924,864.509122829179,1.0,1.0,1.0,1.0,1.0,0,144.875,271.90875
11,496.0,373.98,1152.99,1084.3113452105954,-68.67865478940462,902,172.90418151324423,280.485,1.0,0.8,1.0,1.0,1.0,0,45.09090909090909,33.99818181818182
1,752.0,1632.35,1362.39,1306.1543732695436,-56.23562673045649,82,242.95999999999998,857.0801568050169,1.0,1.0,1.3,1.0,0.85,0,752.0,1632.35
5,1014.0,1853.57,1749.31,1565.0504770512784,-184.2595229487215,410,294.37541752799933,860.675059523279,1.0,1.0,1.0,1.0,1.0,0,202.8,370.714
9,686.0,145.66,972.95,904.7045833333333,-68.24541666666676,738,217.11333333333334,109.245,1.0,0.85,1.0,1.0,1.0,0,76.22222222222223,16.184444444444445
5,654.0,1272.89,1724.68,1468.5960148209901,-256.0839851790099,410,211.57541752799932,847.0205972929909,1.0,1.0,1.0,1.0,1.0,0,130.8,254.57800000000003
8,621.0,2391.34,1593.12,1983.7725693464706,390.6525693464707,656,202.48685424949238,866.5327712691779,1.0,1.0,1.0,1.15,1.0,0,77.625,298.9175
9,1080.0,539.51,1306.91,1450.3658333333333,143.4558333333332,738,307.73333333333335,404.6325,1.0,1.0,1.0,1.0,1.0,0,120.0,59.94555555555556
10,714.0,269.06,1067.81,1058.313447617829,-9.496552382170876,820,223.27964425626942,201.79500000000002,1.0,0.85,1.0,1.0,1.0,0,71.4,26.906
10,816.0,1425.64,1872.81,2206.940630986685,334.130630986685,820,246.7396442562694,852.3391652973695,1.0,1.0,1.0,1.15,1.0,0,81.6,142.56400000000002
14,1122.0,1766.25,2239.35,2323.7178106944584,84.36781069445851,1148,316.3361798705988,859.3816308238595,1.0,1.0,1.0,1.0,1.0,0,80.14285714285714,126.16071428571429
4,1202.0,1074.87,1501.24,1498.0761346940612,-3.1638653059387707,328,338.46000000000004,831.6161346940611,1.0,1.0,1.0,1.0,1.0,0,300.5,268.7175
5,651.0,1573.3,1682.08,1476.7911189243036,-205.28888107569628,410,210.88541752799932,855.9057013963043,1.0,1.0,1.0,1.0,1.0,0,130.2,314.65999999999997
14,1100.0,237.69,1265.57,1310.034943896479,44.4649438964791,1148,311.27617987059875,178.26749999999998,1.0,0.8,1.0,1.0,1.0,0,78.57142857142857,16.977857142857143
14,296.0,485.68,924.9,1310.892943896479,385.992943896479,1148,126.35617987059878,364.26,1.0,0.8,1.0,1.0,1.0,0,21.142857142857142,34.691428571428574
1,697.0,2148.5,1421.07,1300.0798676286915,-120.99013237130839,82,230.31,864.2328666323001,1.0,1.0,1.3,1.0,0.85,0,697.0,2148.5
6,1044.0,47.46,1133.45,828.2469726474219,-305.20302735257815,492,300.6519726474218,35.595,1.0,1.0,1.0,1.0,1.0,0,174.0,7.91
12,398.0,2481.44,1755.18,2001.4440165499082,246.2640165499081,984,150.158802153517,867.2852143963911,1.0,1.0,1.0,1.0,1.0,0,33.166666666666664,206.78666666666666
3,139.0,2428.89,1345.66,1188.7722470618696,-156.88775293813046,246,75.92013499338864,866.8521120684809,1.0,1.0,1.0,1.0,1.0,0,46.333333333333336,809.63
6,84.0,852.7,1109.32,1291.2318141752053,181.91181417520534,492,44.74342851191716,754.488385663288,1.0,1.0,1.0,1.0,1.0,0,14.0,142.11666666666667
2,423.0,1639.17,1367.64,1308.1126933741775,-59.527306625822575,164,162.60370849898476,857.208683694841,1.0,1.0,1.3,1.0,0.85,0,211.5,819.585
11,815.0,2385.6,1872.44,2014.7573798532062,142.31737985320615,902,246.27418151324423,866.483198339962,1.0,1.0,1.0,1.0,1.0,0,74.0909090909091,216.87272727272727
6,577.0,897.74,1257.31,1666.0263006345806,408.71630063458065,492,193.2419726474218,763.4765496435181,1.0,1.0,1.0,1.15,1.0,0,96.16666666666667,149.62333333333333
8,200.0,1508.89,1461.33,1616.1350729455166,154.8050729455167,656,105.65685424949238,854.4782186960241,1.0,1.0,1.0,1.0,1.0,0,25.0,188.61125
9,1102.0,540.6,1455.85,1456.2433333333333,0.39333333333343035,738,312.79333333333335,405.45000000000005,1.0,1.0,1.0,1.0,1.0,0,122.44444444444444,60.06666666666667
12,508.0,1970.54,1770.91,2021.6732699523345,250.76326995233444,984,175.458802153517,862.2144677988176,1.0,1.0,1.0,1.0,1.0,0,42.333333333333336,164.21166666666667
13,1024.0,1712.85,2097.69,2218.473554346486,120.78355434648574,1066,293.95760156980185,858.5159527766841,1.0,1.0,1.0,1.0,1.0,0,78.76923076923077,131.7576923076923
7,1161.0,1499.97,1862.45,1755.3438646986383,-107.10613530136175,574,327.07743156814763,854.2664331304907,1.0,1.0,1.0,1.0,1.0,0,165.85714285714286,214.28142857142856
2,730.0,285.24,624.78,611.1437084989848,-13.636291501015194,164,233.21370849898477,213.93,1.0,1.0,1.0,1.0,1.0,0,365.0,142.62
13,996.0,1809.2,1956.89,2213.5528536408865,256.6628536408864,1066,287.51760156980185,860.0352520710844,1.0,1.0,1.0,1.0,1.0,0,76.61538461538461,139.16923076923078
5,1160.0,1901.83,1673.89,1599.289707321971,-74.60029267802906,410,327.9554175279993,861.3342897939718,1.0,1.0,1.0,1.0,1.0,0,232.0,380.366
2,1139.0,306.43,726.14,721.1062084989848,-5.03379150101523,164,327.28370849898477,229.8225,1.0,1.0,1.0,1.0,1.0,0,569.5,153.215
14,191.0,2442.76,1798.47,2114.5517034861195,316.0817034861195,1148,99.58375177642183,866.9679517096978,1.0,1.0,1.0,1.0,1.0,0,13.642857142857142,174.48285714285717
7,776.0,2447.82,1826.93,1679.5373666020307,-147.39263339796935,574,238.52743156814768,867.009935033883,1.0,1.0,1.0,1.0,1.0,0,110.85714285714286,349.68857142857144
14,414.0,1919.7,1918.89,2163.0656693759856,244.17566937598554,1148,153.49617987059878,861.5694895053869,1.0,1.0,1.0,1.0,1.0,0,29.571428571428573,137.12142857142857
7,847.0,1994.62,1851.7,1691.3656979741759,-160.33430202582417,574,254.85743156814766,862.5082664060283,1.0,1.0,1.0,1.0,1.0,0,121.0,284.94571428571425
6,924.0,1227.21,1871.76,1609.8830462414107,-261.87695375858925,492,273.0519726474218,844.8310735939891,1.0,1.0,1.0,1.0,1.0,0,154.0,204.535
2,933.0,1589.58,1489.99,1436.6600573265002,-53.32994267349977,164,279.90370849898477,856.2411397602914,1.0,1.0,1.3,1.0,0.85,0,466.5,794.79
1,211.0,958.08,891.9,1076.408109827098,184.5081098270981,82,118.52999999999999,773.5949862688669,1.0,1.0,1.3,1.0,0.85,0,211.0,958.08
10,773.0,865.92,1837.11,1542.0120628084842,-295.0979371915157,820,236.8496442562694,757.2821943419474,1.0,0.85,1.0,1.0,1.0,0,77.3,86.592
3,196.0,1211.68,1229.87,1197.0381949863884,-32.83180501361153,246,107.05285222089334,843.985342765495,1.0,1.0,1.0,1.0,1.0,0,65.33333333333333,403.8933333333334
14,49.0,954.02,1480.87,1557.2137927949702,76.34379279497034,1148,25.5476640682967,772.9695769254162,1.0,0.8,1.0,1.0,1.0,0,3.5,68.14428571428572
5,477.0,655.24,935.38,1440.3692168117268,504.9892168117268,410,170.86541752799934,671.6295536126325,1.0,1.0,1.0,1.15,1.0,0,95.4,131.048
5,828.0,1606.84,1690.82,1518.1822363031324,-172.63776369686752,410,251.59541752799933,856.5868187751331,1.0,1.0,1.0,1.0,1.0,0,165.6,321.368
11,458.0,1364.29,1649.04,1916.6403587190985,267.6003587190985,902,164.16418151324422,850.4761772058541,1.0,1.0,1.0,1.0,1.0,0,41.63636363636363,124.02636363636363
3,289.0,1245.67,1279.31,1221.472099740323,-57.83790025967687,246,129.70760430703402,845.7644954332891,1.0,1.0,1.0,1.0,1.0,0,96.33333333333333,415.22333333333336
1,1060.0,501.67,658.14,853.1180125000001,194.9780125000001,82,313.8,376.2525,1.0,1.0,1.3,1.0,0.85,0,1060.0,501.67
5,1085.0,2486.43,1664.83,1588.030956959728,-76.79904304027195,410,310.7054175279993,867.3255394317288,1.0,1.0,1.0,1.0,1.0,0,217.0,497.28599999999994
4,675.0,381.48,779.68,831.36,51.680000000000064,328,217.25,286.11,1.0,1.0,1.0,1.0,1.0,0,168.75,95.37
8,415.0,1214.97,1473.75,1655.2764068611455,181.52640686114546,656,155.1068542494924,844.1695526116532,1.0,1.0,1.0,1.0,1.0,0,51.875,151.87125
6,425.0,709.75,1114.9,1563.0594381590565,448.15943815905644,492,158.2819726474218,708.9001474908885,1.0,1.0,1.0,1.15,1.0,0,70.83333333333333,118.29166666666667
7,313.0,2408.02,1637.65,1572.713106545154,-64.93689345484609,574,132.03743156814764,866.6756749770065,1.0,1.0,1.0,1.0,1.0,0,44.714285714285715,344.0028571428571
13,235.0,426.07,897.26,1198.4320812558415,301.1720812558415,1066,112.48760156980184,319.5525,1.0,0.8,1.0,1.0,1.0,0,18.076923076923077,32.77461538461539
7,635.0,1406.31,1630.66,1876.6622355951781,246.00223559517804,574,206.09743156814767,851.7827732972249,1.0,1.0,1.0,1.15,1.0,0,90.71428571428571,200.90142857142857
10,1009.0,2164.22,1889.87,2271.854330785201,381.9843307852011,820,291.12964425626944,864.3958607743405,1.0,1.0,1.0,1.15,1.0,0,100.9,216.42199999999997
3,692.0,450.7,748.57,806.422604307034,57.85260430703397,246,222.39760430703404,338.025,1.0,1.0,1.0,1.0,1.0,0,230.66666666666666,150.23333333333332
2,91.0,1073.76,1013.78,889.1739599109554,-124.60604008904454,164,50.64773736703807,831.4392742929097,1.0,1.0,1.0,1.0,0.85,0,45.5,536.88
8,1187.0,1045.91,2047.06,1814.513503219438,-232.54649678056194,656,332.6668542494924,825.8466489699457,1.0,1.0,1.0,1.0,1.0,0,148.375,130.73875
14,600.0,1120.05,1847.84,1745.1988020584552,-102.64119794154476,1148,196.27617987059878,837.2223227024701,1.0,0.8,1.0,1.0,1.0,0,42.857142857142854,80.00357142857142
5,210.0,710.49,483.34,1248.7218370708706,765.3818370708707,410,109.45541752799933,709.2664195428714,1.0,1.0,1.0,1.0,1.0,20,42.0,142.098
12,10.0,1203.1,1564.9,1832.7221394473268,267.82213944732666,984,5.23094010767585,843.4911993396508,1.0,1.0,1.0,1.0,1.0,0,0.8333333333333334,100.25833333333333
1,452.0,275.05,282.89,462.2475,179.35750000000002,82,173.95999999999998,206.28750000000002,1.0,1.0,1.0,1.0,1.0,0,452.0,275.05
4,256.0,2218.74,1476.03,1313.8245945049935,-162.20540549500652,328,120.88,864.9445945049936,1.0,1.0,1.0,1.0,1.0,0,64.0,554.685
8,312.0,2383.17,1557.27,1653.879004283405,96.60900428340506,656,131.4168542494924,866.4621500339126,1.0,1.0,1.0,1.0,1.0,0,39.0,297.89625
2,1175.0,816.2,1237.62,1376.2871475807112,138.66714758071134,164,335.56370849898474,745.945022343288,1.0,1.0,1.3,1.0,0.85,0,587.5,408.1
11,960.0,383.64,1248.46,1175.4833452105956,-72.97665478940439,902,279.62418151324425,287.73,1.0,0.8,1.0,1.0,1.0,0,87.27272727272727,34.876363636363635
6,690.0,1009.37,1559.83,1746.8118837286072,186.98188372860727,492,219.2319726474218,807.7348827687586,1.0,1.0,1.0,1.15,1.0,0,115.0,168.22833333333332
14,487.0,579.29,1516.68,1402.2029438964792,-114.47705610352091,1148,170.2861798705988,434.4675,1.0,0.8,1.0,1.0,1.0,0,34.785714285714285,41.37785714285714
8,75.0,315.71,593.83,792.5432472920256,198.71324729202559,656,39.621320343559645,236.78249999999997,1.0,0.85,1.0,1.0,1.0,0,9.375,39.46375
13,360.0,271.93,1017.64,1128.9480812558415,111.30808125584156,1066,141.23760156980185,203.9475,1.0,0.8,1.0,1.0,1.0,0,27.692307692307693,20.91769230769231
11,708.0,1871.77,1916.37,1984.5921247566152,68.22212475661536,902,221.66418151324422,860.9279432433709,1.0,1.0,1.0,1.0,1.0,0,64.36363636363636,170.1609090909091
3,182.0,347.82,384.77,606.2712199194009,221.5012199194009,246,99.40621991940095,260.865,1.0,1.0,1.0,1.0,1.0,0,60.666666666666664,115.94
10,683.0,2442.92,1643.68,2188.586764616183,544.9067646161827,820,216.14964425626943,866.9692814969333,1.0,1.0,1.0,1.15,1.0,0,68.3,244.292
5,392.0,1264.6,1465.72,1619.162271997251,153.44227199725105,410,151.31541752799933,846.6517755130886,1.0,1.0,1.0,1.15,1.0,0,78.4,252.92
10,175.0,1443.25,1635.5,1764.7517168305142,129.25171683051417,820,91.92718872423573,852.8245281062784,1.0,1.0,1.0,1.0,1.0,0,17.5,144.325
7,577.0,1959.13,1603.6,1873.1546545295655,269.5546545295656,574,192.75743156814764,862.0727028053877,1.0,1.0,1.0,1.15,1.0,0,82.42857142857143,279.8757142857143
13,799.0,951.92,1793.36,1664.6807029594133,-128.67929704058656,1066,242.20760156980185,772.6432771294646,1.0,0.8,1.0,1.0,1.0,0,61.46153846153846,73.22461538461538
13,608.0,370.89,1170.54,1233.9560812558416,63.41608125584162,1066,198.27760156980185,278.1675,1.0,0.8,1.0,1.0,1.0,0,46.76923076923077,28.529999999999998
7,194.0,202.49,686.23,724.4234823279378,38.19348232793777,574,102.86600862110322,151.8675,1.0,0.85,1.0,1.0,1.0,20,27.714285714285715,28.927142857142858
13,889.0,232.72,1394.38,1202.7580812558415,-191.62191874415862,1066,262.90760156980184,174.54,1.0,0.8,1.0,1.0,1.0,0,68.38461538461539,17.90153846153846
7,901.0,136.8,1222.6,943.8774315681477,-278.7225684318522,574,267.2774315681477,102.60000000000001,1.0,1.0,1.0,1.0,1.0,0,128.71428571428572,19.542857142857144
1,698.0,1525.82,1398.75,1289.988255212322,-108.76174478767803,82,230.54,854.8701857125086,1.0,1.0,1.3,1.0,0.85,0,698.0,1525.82
9,592.0,793.55,1235.69,1422.3740534067122,186.6840534067121,738,195.49333333333334,739.887905968681,1.0,0.85,1.0,1.0,1.0,0,65.77777777777777,88.17222222222222
14,1015.0,871.76,1846.41,1758.5590045531872,-87.85099544681293,1148,291.7261798705988,758.4725758208849,1.0,0.8,1.0,1.0,1.0,0,72.5,62.26857142857143
9,524.0,136.46,848.89,867.1685833333333,18.27858333333336,738,179.85333333333335,102.345,1.0,0.85,1.0,1.0,1.0,0,58.22222222222222,15.162222222222223
5,781.0,2114.27,1789.85,1514.6555177144176,-275.19448228558235,410,240.78541752799933,863.8701001864182,1.0,1.0,1.0,1.0,1.0,0,156.2,422.854
3,200.0,58.24,494.63,398.917604307034,-95.71239569296597,246,109.23760430703402,43.68,1.0,1.0,1.0,1.0,1.0,0,66.66666666666667,19.413333333333334
5,503.0,2335.55,1649.42,1452.8874593821934,-196.53254061780672,410,176.84541752799933,866.0420418541939,1.0,1.0,1.0,1.0,1.0,0,100.6,467.11
11,667.0,2221.67,1872.89,1979.2075672669362,106.31756726693607,902,212.2341815132442,864.9733857536919,1.0,1.0,1.0,1.0,1.0,0,60.63636363636363,201.97
7,336.0,1843.58,1691.68,1571.8613836184613,-119.81861638153873,574,137.32743156814763,860.5339520503136,1.0,1.0,1.0,1.0,1.0,0,48.0,263.36857142857144
4,217.0,1506.46,1455.37,1294.3308931827692,-161.03910681723073,328,111.91,854.4208931827693,1.0,1.0,1.0,1.0,1.0,0,54.25,376.615
8,207.0,1146.93,1479.01,1602.8956030182035,123.88560301820348,656,107.26685424949238,839.628748768711,1.0,1.0,1.0,1.0,1.0,0,25.875,143.36625
7,690.0,1807.71,1710.98,1900.6746839011034,189.69468390110342,574,218.74743156814765,860.0131631284642,1.0,1.0,1.0,1.15,1.0,0,98.57142857142857,258.2442857142857
2,251.0,1916.43,1285.2,1269.1704051450706,-16.029594854929428,164,123.04370849898477,861.5267938947442,1.0,1.0,1.3,1.0,0.85,0,125.5,958.215
4,627.0,956.98,1337.63,1307.6362415405094,-29.993758459490664,328,206.21,773.4262415405094,1.0,1.0,1.0,1.0,1.0,0,156.75,239.245
1,432.0,581.71,448.34,759.8449625000001,311.5049625000001,82,169.35999999999999,436.2825,1.0,1.0,1.3,1.0,0.85,0,432.0,581.71
4,1194.0,2250.51,1691.15,1529.8731517168783,-161.2768482831218,328,336.62,865.2531517168783,1.0,1.0,1.0,1.0,1.0,0,298.5,562.6275
10,64.0,455.9,774.64,1016.2124732377051,241.57247323770514,820,33.61908616200621,341.92499999999995,1.0,0.85,1.0,1.0,1.0,0,6.4,45.589999999999996
8,15.0,377.85,657.8,805.2149994584051,147.4149994584052,656,7.924264068711929,283.38750000000005,1.0,0.85,1.0,1.0,1.0,0,1.875,47.23125
11,741.0,1207.39,1878.06,1974.9949959041014,96.93499590410147,902,229.25418151324422,843.7408143908573,1.0,1.0,1.0,1.0,1.0,0,67.36363636363636,109.76272727272728
8,638.0,1007.48,1483.06,1917.8748468713493,434.81484687134935,656,206.39685424949238,805.320403899507,1.0,1.0,1.0,1.15,1.0,0,79.75,125.935
12,965.0,1700.28,1879.09,2122.871567495424,243.78156749542427,984,280.568802153517,858.3027653419073,1.0,1.0,1.0,1.0,1.0,0,80.41666666666667,141.69
8,1182.0,990.07,1840.75,1765.8056157147028,-74.94438428529725,656,331.5168542494924,778.2887614652104,1.0,1.0,1.0,1.0,1.0,0,147.75,123.75875
13,1062.0,869.28,2090.54,1701.3342534379365,-389.2057465620635,1066,302.69760156980186,757.9702152276186,1.0,0.8,1.0,1.0,1.0,0,81.6923076923077,66.86769230769231
1,754.0,1220.47,1346.14,1292.7299132227038,-53.41008677729633,82,243.42,844.4713241834423,1.0,1.0,1.3,1.0,0.85,0,754.0,1220.47
14,767.0,186.47,1292.77,1218.0309438964791,-74.73905610352085,1148,234.68617987059878,139.8525,1.0,0.8,1.0,1.0,1.0,0,54.785714285714285,13.319285714285714
11,775.0,1752.23,1809.29,1998.2345075276842,188.9445075276842,902,237.0741815132442,859.16032601444,1.0,1.0,1.0,1.0,1.0,0,70.45454545454545,159.29363636363635
8,592.0,1402.98,1561.41,1959.0262847946929,397.6162847946928,656,195.8168542494924,851.6842629632843,1.0,1.0,1.0,1.15,1.0,0,74.0,175.3725
6,957.0,727.75,1448.72,1489.8249623223332,41.10496232233322,492,280.6419726474218,717.1829896749115,1.0,1.0,1.0,1.0,1.0,0,159.5,121.29166666666667
9,800.0,2167.72,1726.51,2122.6299624936487,396.1199624936487,738,243.33333333333331,864.4318514437524,1.0,1.0,1.0,1.15,1.0,0,88.88888888888889,240.85777777777776
6,1198.0,222.6,1107.96,1144.275268544535,36.315268544535,492,336.07197264742183,166.95,1.15,1.0,1.0,1.0,1.0,0,199.66666666666666,37.1
3,1092.0,1737.65,1462.01,1419.3233731581067,-42.68662684189326,246,314.39760430703404,858.9257688510727,1.0,1.0,1.0,1.0,1.0,0,364.0,579.2166666666667
12,958.0,2499.84,1791.69,2130.3920434195643,338.70204341956423,984,278.958802153517,867.4332412660472,1.0,1.0,1.0,1.0,1.0,0,79.83333333333333,208.32000000000002
11,955.0,1282.19,2000.42,2027.8954766206457,27.475476620645622,902,278.4741815132442,847.4212951074013,1.0,1.0,1.0,1.0,1.0,0,86.81818181818181,116.56272727272727
11,605.0,1880.69,1711.55,1961.024146258735,249.47414625873512,902,197.97418151324422,861.0499647454908,1.0,1.0,1.0,1.0,1.0,0,55.0,170.97181818181818
7,670.0,1558.02,1702.81,1890.2889630400375,187.47896304003757,574,214.14743156814765,855.582101510146,1.0,1.0,1.0,1.15,1.0,0,95.71428571428571,222.5742857142857
11,844.0,1962.77,1787.57,2017.0622921382896,229.4922921382897,902,252.94418151324422,862.1181106250452,1.0,1.0,1.0,1.0,1.0,0,76.72727272727273,178.43363636363637
3,718.0,1158.02,1416.98,1314.8738425745753,-102.10615742542473,246,228.377604307034,840.4962382675413,1.0,1.0,1.0,1.0,1.0,0,239.33333333333334,386.00666666666666
6,323.0,1477.23,1608.55,1480.5309526090473,-128.01904739095266,492,134.8219726474218,853.7089799616253,1.0,1.0,1.0,1.0,1.0,0,53.833333333333336,246.205
14,616.0,2374.41,1828.37,2214.342144142118,385.97214414211794,1148,199.9561798705988,866.3859642715192,1.0,1.0,1.0,1.0,1.0,0,44.0,169.60071428571428
8,752.0,1519.78,1662.92,2004.8509647543058,341.9309647543057,656,232.6168542494924,854.7318107542518,1.0,1.0,1.0,1.15,1.0,0,94.0,189.9725
1,1166.0,1423.69,1412.13,1406.072932595343,-6.0570674046571185,82,338.18,852.2841923939756,1.0,1.0,1.3,1.0,0.85,0,1166.0,1423.69
3,1187.0,1632.14,1451.85,1439.3237816096103,-12.526218390389658,246,336.24760430703407,857.0761773025763,1.0,1.0,1.0,1.0,1.0,0,395.6666666666667,544.0466666666667
3,1013.0,166.52,711.07,667.117604307034,-43.95239569296609,246,296.227604307034,124.89000000000001,1.0,1.0,1.0,1.0,1.0,0,337.6666666666667,55.50666666666667
5,741.0,429.24,951.92,963.5154175279993,11.595417527999302,410,231.58541752799934,321.93,1.0,1.0,1.0,1.0,1.0,0,148.2,85.848
14,467.0,2176.26,1809.83,2178.205398173981,368.375398173981,1148,165.68617987059878,864.5192183033821,1.0,1.0,1.0,1.0,1.0,0,33.357142857142854,155.44714285714286
3,224.0,358.77,406.36,629.835104307034,223.47510430703403,246,114.75760430703401,269.0775,1.0,1.0,1.0,1.0,1.0,0,74.66666666666667,119.58999999999999
3,712.0,512.23,751.16,857.1701043070341,106.01010430703411,246,226.997604307034,384.1725,1.0,1.0,1.0,1.0,1.0,0,237.33333333333334,170.74333333333334
12,218.0,901.03,1371.86,1485.4702011311538,113.61020113115387,984,108.758802153517,764.0789492604251,1.0,0.8,1.0,1.0,1.0,0,18.166666666666668,75.08583333333333
6,373.0,587.38,956.61,917.0284267503085,-39.58157324969147,492,146.3219726474218,440.53499999999997,1.0,0.85,1.0,1.0,1.0,0,62.166666666666664,97.89666666666666
8,562.0,2479.33,1478.31,1712.18497652987,233.87497652987008,656,188.9168542494924,867.2681222803776,1.0,1.0,1.0,1.0,1.0,0,70.25,309.91625
5,132.0,2387.03,1454.05,1347.2181431263332,-106.83185687366677,410,70.72257556847956,866.4955675578536,1.0,1.0,1.0,1.0,1.0,0,26.4,477.40600000000006
3,98.0,871.46,866.05,1057.938475899032,191.88847589903207,246,53.52642611044667,758.4120497885854,1.0,1.0,1.0,1.0,1.0,0,32.666666666666664,290.4866666666667
14,545.0,1206.76,1977.89,1740.264528944571,-237.625471055429,1148,183.62617987059878,843.7044813101152,1.0,0.8,1.0,1.0,1.0,0,38.92857142857143,86.19714285714285
1,869.0,1498.88,1398.94,1332.751876347686,-66.18812365231406,82,269.87,854.2402953372723,1.0,1.0,1.3,1.0,0.85,0,869.0,1498.88
2,875.0,393.25,640.56,725.5012084989847,84.94120849898479,164,266.56370849898474,294.9375,1.0,1.0,1.0,1.0,1.0,0,437.5,196.625
8,888.0,2296.07,1718.71,2053.415954183208,334.7059541832082,656,263.8968542494924,865.6822363446017,1.0,1.0,1.0,1.15,1.0,0,111.0,287.00875
1,716.0,1396.41,1376.59,1290.8250879665673,-85.76491203343267,82,234.68,851.4875004222326,1.0,1.0,1.3,1.0,0.85,0,716.0,1396.41
8,1025.0,1031.33,2214.64,1772.7866798522018,-441.85332014779806,656,295.40685424949237,821.3798256027094,1.0,1.0,1.0,1.0,1.0,0,128.125,128.91625
9,1064.0,2016.76,1810.94,2190.5493535089145,379.6093535089144,738,304.05333333333334,862.7721914570272,1.0,1.0,1.0,1.15,1.0,0,118.22222222222223,224.08444444444444
4,463.0,1963.41,1607.34,1358.6160766865976,-248.72392331340234,328,168.49,862.1260766865976,1.0,1.0,1.0,1.0,1.0,0,115.75,490.8525
1,678.0,1478.57,1370.31,1283.6592254084267,-86.65077459157328,82,225.94,853.7425569307028,1.0,1.0,1.3,1.0,0.85,0,678.0,1478.57
1,436.0,1358.14,1154.03,1218.320430638535,64.2904306385351,82,170.27999999999997,850.2724259172263,1.0,1.0,1.3,1.0,0.85,0,436.0,1358.14
5,586.0,2135.36,1661.61,1470.0303214357036,-191.57967856429627,410,195.93541752799933,864.0949039077042,1.0,1.0,1.0,1.0,1.0,0,117.2,427.072
1,797.0,126.8,543.18,430.40999999999997,-112.76999999999998,82,253.31,95.1,1.0,1.0,1.0,1.0,1.0,0,797.0,126.8
14,481.0,939.99,877.17,1690.1264825554533,812.9564825554534,1148,168.9061798705988,770.7519233237175,1.0,0.8,1.0,1.0,1.0,20,34.357142857142854,67.14214285714286
7,172.0,1486.86,1557.94,1519.149011403842,-38.79098859615806,574,91.20079114860697,853.9482202552349,1.0,1.0,1.0,1.0,1.0,0,24.571428571428573,212.4085714285714
10,1192.0,23.47,1157.87,1133.2196442562695,-24.650355743730415,820,333.2196442562694,-20,1.0,1.0,1.0,1.0,1.0,0,119.2,2.347
7,981.0,658.85,1351.69,1534.7287103283666,183.0387103283665,574,285.67743156814765,675.051278760219,1.0,1.0,1.0,1.0,1.0,0,140.14285714285714,94.12142857142858
10,692.0,1671.71,1701.23,2180.4267889312127,479.1967889312127,820,218.21964425626942,857.8036504665243,1.0,1.0,1.0,1.15,1.0,0,69.2,167.171
13,710.0,2223.86,1979.83,2152.7324620404643,172.90246204046434,1066,221.73760156980185,864.9948604706625,1.0,1.0,1.0,1.0,1.0,0,54.61538461538461,171.06615384615387
12,380.0,1526.79,1787.41,1984.911062383207,197.501062383207,984,146.018802153517,854.8922602296901,1.0,1.0,1.0,1.0,1.0,0,31.666666666666668,127.2325
3,133.0,1728.5,1373.4,1177.419197781593,-195.980802218407,246,72.64300686417762,858.7761909174154,1.0,1.0,1.0,1.0,1.0,0,44.333333333333336,576.1666666666666
4,730.0,799.25,1250.66,1299.3761622271659,48.716162227165796,328,229.9,741.4761622271658,1.0,1.0,1.0,1.0,1.0,0,182.5,199.8125
